expID,plate,strain,carbonSource,growthRate,maxLnOD,lagPhase
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Caproic Acid,0.183143369,-0.579282938,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Citraconic Acid,0.072304694,-1.520511681,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Citramalic Acid,0.171842817,-0.98724985,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,D-Glucosamine,0.065307409,-1.525556423,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,2-Hydroxy Benzoic Acid,0.009108373,-1.879935126,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,4-Hydroxy Benzoic Acid,0.181337374,-0.670798723,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,beta-Hydroxy Butyric Acid,0.150029667,-0.753959336,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,gamma-Hydroxy Butyric Acid,0.061981817,-1.762589097,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,a-Keto-Valeric Acid,0.059035864,-1.442230022,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Itaconic Acid,0.176047776,-0.611935951,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,5-Keto-D-Gluconic Acid,0.061853001,-1.731040719,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,D-Lactic Acid Methyl Ester,0.156256403,-1.279055656,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Malonic Acid,0.069657893,-1.064790753,4.963777778
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Melibionic Acid,0.034430241,-1.678252221,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Oxalic Acid,0.055427266,-1.70100508,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Oxalomalic Acid,0.095387743,-1.537582467,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Quinic Acid,0.075171915,-1.430037294,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,"D-Ribono-1,4-Lactone",0.079123103,-1.709810928,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Sebacic Acid,0.082864482,-0.890866712,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Sorbic Acid,0.059150075,-0.928869487,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Succinamic Acid,0.11968751,-0.98109592,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,D-Tartaric Acid,0.067482851,-1.60295897,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Tartaric Acid,0.101838265,-1.70210159,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Acetamide,0.076006392,-1.498791407,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Alaninamide,0.075502237,-1.397153109,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,N-Acetyl-L-Glutamic Acid,0.117504982,-0.48597038,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Arginine,0.065710535,-0.908818724,2.659166667
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Glycine,0.059429023,-1.39958224,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Histidine,0.081690401,-0.691947939,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Homoserine,-0.003599834,-2.057288716,11.87761111
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Hydroxy-L-Proline,0.102612653,-0.540597741,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Isoleucine,0.054393631,-0.615630717,4.254666667
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Leucine,0.074087869,-0.78350959,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Lysine,0.07024441,-1.174414049,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Methionine,-0.032474008,-1.631683506,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Ornithine,0.034410949,-1.212341006,7.268388889
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Phenylalanine,0.11294333,-1.301953158,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Pyroglutamic Acid,0.103782122,-0.431398446,3.191
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,L-Valine,0.048651859,-1.344768612,28.89627778
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,"D,L-Carnitine",0.088970876,-1.271894852,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Sec-Butylamine,0.091931527,-1.767847657,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,D.L-Octopamine,0.12474294,-0.366004065,3.900111111
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Putrescine,0.211590115,-0.44021188,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,Dihydroxy Acetone,0.02107806,-1.553530262,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,"2,3-Butanediol",0.078676521,-1.762589097,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,"2,3-Butanone",0.06324265,-1.687940137,0
biolog_growth_curves_2017_01_04_Day0Anc_PM2_PY,PM2,Day0Anc,3-Hydroxy 2-Butanone,0.070062144,-1.68039703,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Negative Control,0.066928608,-1.570217179,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Chondroitin Sulfate C,-0.01820749,-1.392312416,21.98244444
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,alpha-Cyclodextrin,0.034662289,-1.384296384,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-Cyclodextrin,0.044857351,-1.488548569,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,gamma-Cyclodextrin,0.052860196,-1.565420997,0.354555556
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Dextrin,0.01317023,-1.042420986,32.44183333
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Gelatin,0.02273492,-1.498791407,8.154777778
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Glycogen,0.011781519,-1.464904792,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Inulin,0.00936559,-1.414282388,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Laminarin,0.002328208,-1.531551401,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Mannan,0.005889506,-1.670250068,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Pectin,0.013643897,-1.518227039,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,N-Acetyl-D-Galactosamine,0.038068643,-1.475344191,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,N-Acetyl-Neuraminic Acid,0.015785789,-1.735568166,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-D-Allose,0.036956735,-1.678252221,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Amygdalin,0.000841401,-1.406497049,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Arabinose,0.031628537,-1.496555732,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Arabitol,0.005991172,-1.433805355,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Arabitol,0.028262654,-1.684161471,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Arbutin,0.056614681,-1.143818885,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,2-Deoxy-D-Ribose,0.016316622,-1.627092831,1.418222222
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,i-Erythritol,0.019654382,-1.723166696,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Fucose,0.042097918,-1.715910136,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,3-0-beta-D-Galactopyranosyl-D-Arabinose,0.04394398,-1.552585066,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Gentiobiose,0.051934053,-1.014179273,32.44183333
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Glucose,0.026226519,-1.660205033,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Lactitol,0.037454923,-1.574553491,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Melezitose,0.008505935,-1.17862997,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Maltitol,-0.005124835,-1.593564575,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,a-Methyl-D-Glucoside,0.09167084,-1.459725646,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-Methyl-D-Galactoside,0.009558073,-1.609938031,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,3-Methyl Glucose,-0.001599527,-1.685239657,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-Methyl-D-Glucuronic Acid,0.066006594,-1.720928269,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,alpha-Methyl-D-Mannoside,0.023215381,-1.622523133,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-Methyl-D-Xyloside,0.015985514,-1.732170681,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Palatinose,0.011911639,-1.642994719,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Raffinose,0.046818682,-0.873231228,30.13722222
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Salicin,0.045755208,-1.135691256,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Sedoheptulosan,0.024688648,-1.609938031,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Sorbose,0.036995852,-1.647139796,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Stachyose,0.000387294,-1.292439789,2.481888889
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Tagatose,0.002562008,-1.70100508,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Turanose,-0.00080433,-1.303056782,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Xylitol,0.023570769,-1.659679124,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,N-Acetyl-D-Glucosaminitol,0.00325105,-1.672377685,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,gamma-Amino Butyric Acid,0.003163456,-1.448169767,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,delta-Amino Valeric Acid,0.059246666,-1.742969322,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Butyric Acid,0.035660434,-0.906092905,35.63283333
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Capric Acid,0.045615431,-1.838222368,5.495611111
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Caproic Acid,0.034377675,-1.47447005,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Citraconic Acid,0.014203364,-1.453289256,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Citramalic Acid,0.024330944,-1.139434306,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Glucosamine,0.030219523,-1.439273264,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,2-Hydroxy Benzoic Acid,0.017893613,-1.852146597,7.445666667
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,4-Hydroxy Benzoic Acid,0.051132521,-0.888675597,28.89627778
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,beta-Hydroxy Butyric Acid,0.026733872,-1.08648614,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,gamma-Hydroxy Butyric Acid,0.018751255,-1.545524573,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,a-Keto-Valeric Acid,0.017048543,-1.512311176,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Itaconic Acid,0.041459145,-0.845832283,31.02361111
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,5-Keto-D-Gluconic Acid,0.029002636,-1.605944024,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Lactic Acid Methyl Ester,0.056571449,-1.396344687,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Malonic Acid,0.046197909,-1.512765008,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Melibionic Acid,0.05196333,-1.579393782,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Oxalic Acid,0.001300709,-1.61999344,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Oxalomalic Acid,0.005400211,-1.416341307,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Quinic Acid,0.017438092,-1.165072688,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,"D-Ribono-1,4-Lactone",0.005844424,-1.669718851,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Sebacic Acid,0.022672289,-1.420885785,36.51922222
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Sorbic Acid,0.025884345,-1.742969322,0.531833333
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Succinamic Acid,0.045601207,-1.066822971,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D-Tartaric Acid,-0.00376483,-1.492989083,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Tartaric Acid,0.068562002,-1.670250068,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Acetamide,0.014788694,-1.650259898,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Alaninamide,-0.008745305,-1.568775957,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,N-Acetyl-L-Glutamic Acid,0.043513467,-0.817577241,23.57794444
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Arginine,0.003123352,-1.461880327,24.99616667
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Glycine,-0.016382968,-1.782007161,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Histidine,0.016168799,-1.736135552,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Homoserine,0.000351427,-1.937247807,0.709111111
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Hydroxy-L-Proline,0.004719035,-1.070899837,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Isoleucine,-0.013614617,-1.588655375,3.191
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Leucine,-0.082485535,-1.411817328,1.418222222
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Lysine,-0.006990167,-1.80484472,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Methionine,0.009515801,-1.645583349,5.495611111
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Ornithine,0.018594021,-1.726533676,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Phenylalanine,0.024527462,-0.73126451,0.886388889
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Pyroglutamic Acid,0.064305736,-0.985908765,37.05105556
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,L-Valine,-0.000116335,-1.575036475,40.24205556
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,"D,L-Carnitine",0.006048189,-1.777265014,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Sec-Butylamine,-0.000720337,-1.803022642,18.25961111
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,D.L-Octopamine,0.031531186,-1.176681981,0.886388889
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Putrescine,0.002784983,-1.573106011,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,Dihydroxy Acetone,0.007677434,-1.643511924,29.78266667
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,"2,3-Butanediol",0.005256099,-1.790360484,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,"2,3-Butanone",0.044944501,-1.676646628,0
biolog_growth_curves_2017_01_07_Day20F4_PM2a_LJD,PM2,Day20F4,3-Hydroxy 2-Butanone,-0.021032502,-1.649739192,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Negative Control,0.045891184,-1.758518159,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Arabinose,-0.017278903,-1.8127788,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,N-Acetyl-DGlucosamine,0.105732809,-1.245142079,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Saccharic Acid,0.030880147,-1.663366233,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Succinic Acid,0.178608291,-0.850503016,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Galactose,0.024723928,-1.746403757,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Aspartic Acid,0.098571646,-0.791863133,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Proline,0.165474365,-0.409774378,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Alanine,0.102605412,-0.747181097,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Trehalose,0.075970894,-1.002665956,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Mannose,0.091258999,-1.704298223,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Dulcitol,0.054562438,-1.760260768,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Serine,0.043895242,-1.663894086,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Sorbitol,0.032420658,-1.757937934,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Glycerol,0.07311018,-0.605319494,4.431944444
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Fucose,0.024413433,-1.532476845,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Glucuronic Acid,0.012945034,-1.684700419,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Gluconic Acid,0.164391372,-0.658938958,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,"D,L-alpha-GlycerolPhosphate",0.057527427,-1.537582467,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Xylose,0.014843827,-1.762589097,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Lactic Acid,0.129687267,-0.974449617,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Formic Acid,0.078325946,-1.643511924,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Mannitol,0.083164741,-0.577143482,5.318333333
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Glutamic Acid,0.099629014,-0.711107479,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Glucose-6-Phosphate,0.051602708,-1.725971711,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Galactonic Acid-gamma-Lactone,0.053312155,-1.221458074,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,"D,L-Malic Acid",0.140111965,-0.876349128,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Ribose,0.013233251,-1.410996969,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Tween 20,0.169623351,-0.858493653,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Rhamnose,-0.004366611,-1.840739625,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Fructose,0.085742681,-0.847231165,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Acetic Acid,0.131504366,-0.957112718,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-D-Glucose,0.151638617,-0.463306137,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Maltose,0.015178068,-1.803022642,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Melibiose,0.016227654,-1.807888824,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Thymidine,0.01852449,-1.767261995,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Asparagine,0.150921563,-0.663782516,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Aspartic Acid,0.017952016,-1.755620397,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Glucosaminic Acid,0.010572973,-1.770193651,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,"1,2-Propanediol",-0.001583017,-1.759679619,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Tween 40,0.228647973,-0.670994355,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-Keto-Glutaric Acid,0.134879388,-0.738353777,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-Keto-Butyric Acid,0.039670115,-1.456716845,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-Methyl-DGalactoside,0.008662938,-1.743540924,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-D-Lactose,0.009295967,-1.70539827,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Lactulose,0.021402145,-1.767261995,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Sucrose,0.014920352,-1.800598448,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Uridine,0.037764876,-1.615455997,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,L-Glutamine,0.179486578,-0.524586582,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,m-Tartaric Acid,0.008156448,-1.260895955,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Glucose-1-Phosphate,0.013565967,-1.740686177,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,D-Fructose-6-Phosphate,-0.0015434,-1.612442457,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Tween 80,0.204978415,-0.590771108,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-Hydroxy Glutaric Acid-gamma-Lactone,0.023196866,-1.383498286,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,alpha-Hydroxy Butyric Acid,0.006915682,-1.522801622,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,beta-Methyl-DGlucoside,0.028653797,-1.752154216,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Adonitol,0.018753811,-1.744685023,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Maltotriose,0.042774282,-1.69227618,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,2-Deoxy Adenosine,-0.017836442,-1.770193651,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Adenosine,-0.102061978,-1.65234544,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Glycyl-L-Aspartic Acid,0.041124199,-1.416341307,0
biolog_growth_curves_2017_01_10_Day0Anc_PM1_PY,PM1,Day0Anc,Citric Acid,0.201410491,-0.706232432,0
