wellID,replicate,media,strain,timeTidy,data
Day0Anc_1,1,LB,Day0Anc,30.67386111,1.155900002
Day0Anc_1,1,LB,Day0Anc,30.85116667,1.153100014
Day0Anc_1,1,LB,Day0Anc,31.02847222,1.1523
Day0Anc_1,1,LB,Day0Anc,31.20577778,1.149700046
Day0Anc_1,1,LB,Day0Anc,31.38308333,1.147699952
Day0Anc_1,1,LB,Day0Anc,31.56038889,1.144099951
Day0Anc_1,1,LB,Day0Anc,31.73769444,1.145499945
Day0Anc_1,1,LB,Day0Anc,31.915,1.140300035
Day0Anc_1,1,LB,Day0Anc,32.09230556,1.136999965
Day0Anc_1,1,LB,Day0Anc,32.26961111,1.132500052
Day0Anc_1,1,LB,Day0Anc,32.44691667,1.131899953
Day0Anc_1,1,LB,Day0Anc,32.62422222,1.128499985
Day0Anc_1,1,LB,Day0Anc,32.80152778,1.12650001
Day0Anc_1,1,LB,Day0Anc,32.97883333,1.124899983
Day0Anc_1,1,LB,Day0Anc,33.15613889,1.121899962
Day0Anc_1,1,LB,Day0Anc,33.33344444,1.120499969
Day0Anc_1,1,LB,Day0Anc,33.51075,1.117499948
Day0Anc_1,1,LB,Day0Anc,33.68805556,1.113499999
Day0Anc_1,1,LB,Day0Anc,33.86536111,1.112699986
Day0Anc_1,1,LB,Day0Anc,34.04266667,1.110700011
Day0Anc_1,1,LB,Day0Anc,34.21997222,1.106999993
Day0Anc_1,1,LB,Day0Anc,34.39727778,1.104300022
Day0Anc_1,1,LB,Day0Anc,34.57458333,1.103199959
Day0Anc_1,1,LB,Day0Anc,34.75188889,1.101400018
Day0Anc_1,1,LB,Day0Anc,34.92919444,1.100200057
Day0Anc_1,1,LB,Day0Anc,35.1065,1.099400043
Day0Anc_1,1,LB,Day0Anc,35.28380556,1.097800016
Day0Anc_1,1,LB,Day0Anc,35.46111111,1.093899965
Day0Anc_1,1,LB,Day0Anc,35.63841667,1.091699958
Day0Anc_1,1,LB,Day0Anc,35.81572222,1.088000059
Day0Anc_1,1,LB,Day0Anc,35.99302778,1.084800005
Day0Anc_1,1,LB,Day0Anc,36.17033333,1.08070004
Day0Anc_1,1,LB,Day0Anc,36.34763889,1.07980001
Day0Anc_1,1,LB,Day0Anc,36.52494444,1.075999975
Day0Anc_1,1,LB,Day0Anc,36.70225,1.074100018
Day0Anc_1,1,LB,Day0Anc,36.87955556,1.071499944
Day0Anc_1,1,LB,Day0Anc,37.05686111,1.068500042
Day0Anc_1,1,LB,Day0Anc,37.23416667,1.065999985
Day0Anc_1,1,LB,Day0Anc,37.41147222,1.063899994
Day0Anc_1,1,LB,Day0Anc,37.58877778,1.061100006
Day0Anc_1,1,LB,Day0Anc,37.76608333,1.058500051
Day0Anc_1,1,LB,Day0Anc,37.94338889,1.056499958
Day0Anc_1,1,LB,Day0Anc,38.12069444,1.051399946
Day0Anc_1,1,LB,Day0Anc,38.298,1.049299955
Day0Anc_1,1,LB,Day0Anc,38.47530556,1.045799971
Day0Anc_1,1,LB,Day0Anc,38.65261111,1.045899987
Day0Anc_1,1,LB,Day0Anc,38.82991667,1.042400002
Day0Anc_1,1,LB,Day0Anc,39.00722222,1.041399956
Day0Anc_1,1,LB,Day0Anc,39.18452778,1.038599968
Day0Anc_1,1,LB,Day0Anc,39.36183333,1.036599994
Day0Anc_1,1,LB,Day0Anc,39.53913889,1.033900023
Day0Anc_1,1,LB,Day0Anc,39.71644444,1.032099962
Day0Anc_1,1,LB,Day0Anc,39.89375,1.030300021
Day0Anc_1,1,LB,Day0Anc,40.07105556,1.02820003
Day0Anc_1,1,LB,Day0Anc,40.24836111,1.025300026
Day0Anc_1,1,LB,Day0Anc,40.42566667,1.024600029
Day0Anc_1,1,LB,Day0Anc,40.60297222,1.021499991
Day0Anc_1,1,LB,Day0Anc,40.78027778,1.019400001
Day0Anc_1,1,LB,Day0Anc,40.95758333,1.017500043
Day0Anc_1,1,LB,Day0Anc,41.13488889,1.014999986
Day0Anc_1,1,LB,Day0Anc,41.31219444,1.013599992
Day0Anc_1,1,LB,Day0Anc,41.4895,1.011500001
Day0Anc_1,1,LB,Day0Anc,41.66680556,1.01030004
Day0Anc_1,1,LB,Day0Anc,41.84411111,1.00759995
Day0Anc_1,1,LB,Day0Anc,42.02141667,1.006399989
Day0Anc_1,1,LB,Day0Anc,42.19872222,1.003700018
Day0Anc_1,1,LB,Day0Anc,42.37602778,1.002500057
Day0Anc_1,1,LB,Day0Anc,42.55333333,0.996699989
Day0Anc_1,1,LB,Day0Anc,42.73063889,0.994700015
Day0Anc_1,1,LB,Day0Anc,42.90794444,0.991400003
Day0Anc_1,1,LB,Day0Anc,43.08525,0.986599982
Day0Anc_1,1,LB,Day0Anc,43.26255556,0.98360002
Day0Anc_1,1,LB,Day0Anc,43.43986111,0.98180002
Day0Anc_1,1,LB,Day0Anc,43.61716667,0.978299975
Day0Anc_1,1,LB,Day0Anc,43.79447222,0.975899994
Day0Anc_1,1,LB,Day0Anc,43.97177778,0.974399984
Day0Anc_1,1,LB,Day0Anc,44.14908333,0.970399976
Day0Anc_1,1,LB,Day0Anc,44.32638889,0.969799995
Day0Anc_1,1,LB,Day0Anc,44.50369444,0.965399981
Day0Anc_1,1,LB,Day0Anc,44.681,0.960300028
Day0Anc_1,1,LB,Day0Anc,44.85830556,0.954400003
Day0Anc_1,1,LB,Day0Anc,45.03561111,0.952799976
Day0Anc_1,1,LB,Day0Anc,45.21291667,0.943099976
Day0Anc_1,1,LB,Day0Anc,45.39022222,0.927200019
Day0Anc_1,1,LB,Day0Anc,45.56752778,0.91109997
Day0Anc_1,1,LB,Day0Anc,45.74483333,0.903599977
Day0Anc_1,1,LB,Day0Anc,45.92213889,0.893400013
Day0Anc_1,1,LB,Day0Anc,46.09944444,0.871599972
Day0Anc_1,1,LB,Day0Anc,46.27675,0.851999998
Day0Anc_1,1,LB,Day0Anc,46.45405556,0.835799992
Day0Anc_1,1,LB,Day0Anc,46.63136111,0.817200005
Day0Anc_1,1,LB,Day0Anc,46.80866667,0.801199973
Day0Anc_1,1,LB,Day0Anc,46.98597222,0.77640003
Day0Anc_1,1,LB,Day0Anc,47.16327778,0.7579
Day0Anc_1,1,LB,Day0Anc,47.34058333,0.742799997
Day0Anc_1,1,LB,Day0Anc,47.51788889,0.73150003
Day0Anc_1,1,LB,Day0Anc,47.69519444,0.727100015
Day0Anc_1,1,LB,Day0Anc,47.8725,0.739099979
Day0Anc_1,1,LB,Day0Anc,48.04980556,0.739499986
blank_0,1,N-Acetyl-D-Glucosamine,blank,0,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.177305556,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.354611111,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.531916667,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.709222222,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.886527778,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.063833333,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.241138889,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.418444444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.59575,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.773055556,0.084899999
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.950361111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.127666667,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.304972222,0.083800003
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.482277778,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.659583333,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.836888889,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.014194444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.1915,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.368805556,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.546111111,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.723416667,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.900722222,0.085199997
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.078027778,0.084799998
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.255333333,0.085000001
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.432638889,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.609944444,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.78725,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.964555556,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.141861111,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.319166667,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.496472222,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.673777778,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.851083333,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.028388889,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.205694444,0.085000001
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.383,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.560305556,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.737611111,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.914916667,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.092222222,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.269527778,0.083700001
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.446833333,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.624138889,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.801444444,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.97875,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.156055556,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.333361111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.510666667,0.084899999
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.687972222,0.085000001
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.865277778,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.042583333,0.085100003
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.219888889,0.0854
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.397194444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.5745,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.751805556,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.929111111,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.10641667,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.28372222,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.46102778,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.63833333,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.81563889,0.084700003
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.99294444,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.17025,0.084899999
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.34755556,0.085100003
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.52486111,0.084799998
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.70216667,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.87947222,0.084799998
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.05677778,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.23408333,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.41138889,0.084799998
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.58869444,0.084899999
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.766,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.94330556,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.12061111,0.084600002
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.29791667,0.083899997
