expID,strain,media,replicate,timepoint,OD600,OD600_blanked
Anc4,Anc,GlcNAc,4,31.27066667,0.098339999,0.01153
Anc4,Anc,GlcNAc,4,31.45569444,0.098270001,0.011460001
Anc4,Anc,GlcNAc,4,31.64072222,0.09825,0.011440001
Anc4,Anc,GlcNAc,4,31.82575,0.098349998,0.011539999
Anc4,Anc,GlcNAc,4,32.01077778,0.0983,0.01149
Anc4,Anc,GlcNAc,4,32.19580556,0.098309999,0.011499999
Anc4,Anc,GlcNAc,4,32.38083333,0.098379999,0.01157
Anc4,Anc,GlcNAc,4,32.56586111,0.098409998,0.011599999
Anc4,Anc,GlcNAc,4,32.75088889,0.098369999,0.01156
Anc4,Anc,GlcNAc,4,32.93591667,0.098369999,0.01156
Anc4,Anc,GlcNAc,4,33.12094444,0.098449999,0.01164
Anc4,Anc,GlcNAc,4,33.30597222,0.09839,0.01158
Anc4,Anc,GlcNAc,4,33.491,0.098409999,0.0116
Anc4,Anc,GlcNAc,4,33.67602778,0.098469999,0.01166
Anc4,Anc,GlcNAc,4,33.86105556,0.098399998,0.011589999
Anc4,Anc,GlcNAc,4,34.04608333,0.09848,0.01167
Anc4,Anc,GlcNAc,4,34.23111111,0.09852,0.01171
Anc4,Anc,GlcNAc,4,34.41613889,0.09855,0.011740001
Anc4,Anc,GlcNAc,4,34.60116667,0.09854,0.01173
Anc4,Anc,GlcNAc,4,34.78619444,0.09843,0.01162
Anc4,Anc,GlcNAc,4,34.97122222,0.098630001,0.011820001
Anc4,Anc,GlcNAc,4,35.15625,0.09852,0.01171
Anc4,Anc,GlcNAc,4,35.34127778,0.098570001,0.011760002
Anc4,Anc,GlcNAc,4,35.52630556,0.09858,0.01177
Anc4,Anc,GlcNAc,4,35.71133333,0.09854,0.01173
Anc4,Anc,GlcNAc,4,35.89636111,0.09866,0.01185
Anc4,Anc,GlcNAc,4,36.08138889,0.09868,0.011870001
Anc4,Anc,GlcNAc,4,36.26641667,0.09862,0.011810001
Anc4,Anc,GlcNAc,4,36.45144444,0.098710001,0.011900001
Anc4,Anc,GlcNAc,4,36.63647222,0.098650001,0.011840001
Anc4,Anc,GlcNAc,4,36.8215,0.098790002,0.011980002
Anc4,Anc,GlcNAc,4,37.00652778,0.09878,0.011970001
Anc4,Anc,GlcNAc,4,37.19155556,0.098790001,0.011980002
Anc4,Anc,GlcNAc,4,37.37658333,0.098720001,0.011910001
Anc4,Anc,GlcNAc,4,37.56161111,0.098800001,0.011990001
Anc4,Anc,GlcNAc,4,37.74663889,0.09883,0.01202
Anc4,Anc,GlcNAc,4,37.93166667,0.09874,0.011930001
Anc4,Anc,GlcNAc,4,38.11669444,0.09884,0.012030001
Anc4,Anc,GlcNAc,4,38.30172222,0.09889,0.01208
Anc4,Anc,GlcNAc,4,38.48675,0.098800001,0.011990001
Anc4,Anc,GlcNAc,4,38.67177778,0.098770001,0.011960001
Anc4,Anc,GlcNAc,4,38.85680556,0.098880001,0.012070002
Anc4,Anc,GlcNAc,4,39.04183333,0.098930001,0.012120001
Anc4,Anc,GlcNAc,4,39.22686111,0.09889,0.01208
Anc4,Anc,GlcNAc,4,39.41188889,0.098900001,0.012090001
Anc4,Anc,GlcNAc,4,39.59691667,0.09896,0.01215
Anc4,Anc,GlcNAc,4,39.78194444,0.098959999,0.012149999
Anc4,Anc,GlcNAc,4,39.96697222,0.09897,0.012160001
Anc4,Anc,GlcNAc,4,40.152,0.098989999,0.01218
Anc4,Anc,GlcNAc,4,40.33702778,0.099009999,0.012199999
Anc4,Anc,GlcNAc,4,40.52205556,0.09901,0.0122
Anc4,Anc,GlcNAc,4,40.70708333,0.099049999,0.012239999
Anc4,Anc,GlcNAc,4,40.89211111,0.099019999,0.01221
Anc4,Anc,GlcNAc,4,41.07713889,0.099150001,0.012340001
Anc4,Anc,GlcNAc,4,41.26216667,0.099109999,0.0123
Anc4,Anc,GlcNAc,4,41.44719444,0.09904,0.012230001
Anc4,Anc,GlcNAc,4,41.63222222,0.09913,0.012320001
Anc4,Anc,GlcNAc,4,41.81725,0.09914,0.012330001
Anc4,Anc,GlcNAc,4,42.00227778,0.0992,0.01239
Anc4,Anc,GlcNAc,4,42.18730556,0.09919,0.01238
Anc4,Anc,GlcNAc,4,42.37233333,0.09915,0.01234
Anc4,Anc,GlcNAc,4,42.55736111,0.09919,0.01238
Anc4,Anc,GlcNAc,4,42.74238889,0.09928,0.012470001
Anc4,Anc,GlcNAc,4,42.92741667,0.09922,0.012410001
Anc4,Anc,GlcNAc,4,43.11244444,0.099310001,0.012500001
Anc4,Anc,GlcNAc,4,43.29747222,0.09921,0.012400001
Anc4,Anc,GlcNAc,4,43.4825,0.099290001,0.012480001
Anc4,Anc,GlcNAc,4,43.66752778,0.0992,0.01239
Anc4,Anc,GlcNAc,4,43.85255556,0.099290001,0.012480001
Anc4,Anc,GlcNAc,4,44.03758333,0.099330001,0.012520001
Anc4,Anc,GlcNAc,4,44.22261111,0.09939,0.012580001
Anc4,Anc,GlcNAc,4,44.40763889,0.099360001,0.012550002
Anc4,Anc,GlcNAc,4,44.59266667,0.09932,0.012510001
Anc4,Anc,GlcNAc,4,44.77769444,0.09936,0.012550001
Anc4,Anc,GlcNAc,4,44.96272222,0.0994,0.012590001
Anc4,Anc,GlcNAc,4,45.14775,0.099460001,0.012650001
Anc4,Anc,GlcNAc,4,45.33277778,0.09949,0.01268
Anc4,Anc,GlcNAc,4,45.51780556,0.09945,0.012640001
Anc4,Anc,GlcNAc,4,45.70283333,0.099430001,0.012620001
Anc4,Anc,GlcNAc,4,45.88786111,0.099489999,0.012679999
Anc4,Anc,GlcNAc,4,46.07288889,0.09949,0.01268
Anc4,Anc,GlcNAc,4,46.25791667,0.09961,0.012800001
Anc4,Anc,GlcNAc,4,46.44294444,0.09955,0.01274
Anc4,Anc,GlcNAc,4,46.62797222,0.0995,0.01269
Anc4,Anc,GlcNAc,4,46.813,0.09962,0.012810001
Anc4,Anc,GlcNAc,4,46.99802778,0.09957,0.012760001
Anc4,Anc,GlcNAc,4,47.18305556,0.09961,0.012800001
Anc4,Anc,GlcNAc,4,47.36808333,0.09964,0.01283
Anc4,Anc,GlcNAc,4,47.55311111,0.099609999,0.0128
Anc4,Anc,GlcNAc,4,47.73813889,0.09965,0.012840001
Anc4,Anc,GlcNAc,4,47.92316667,0.09975,0.012940001
Anc4,Anc,GlcNAc,4,48.10819444,0.0997,0.012890001
nuoL1,nuoL,GlcNAc,1,0,0.08595,0
nuoL1,nuoL,GlcNAc,1,0.185027778,0.08572,-0.000229999
nuoL1,nuoL,GlcNAc,1,0.370083333,0.085870001,-7.99984E-05
nuoL1,nuoL,GlcNAc,1,0.555111111,0.08588,-6.99997E-05
nuoL1,nuoL,GlcNAc,1,0.740138889,0.08603,8.00006E-05
nuoL1,nuoL,GlcNAc,1,0.925166667,0.086099999,0.00015
nuoL1,nuoL,GlcNAc,1,1.110194444,0.086250001,0.000300001
nuoL1,nuoL,GlcNAc,1,1.295222222,0.086330001,0.000380001
nuoL1,nuoL,GlcNAc,1,1.48025,0.0866,0.00065
nuoL1,nuoL,GlcNAc,1,1.665277778,0.08686,0.000910001
nuoL1,nuoL,GlcNAc,1,1.850333333,0.08711,0.00116
nuoL1,nuoL,GlcNAc,1,2.035361111,0.08752,0.00157
nuoL1,nuoL,GlcNAc,1,2.220388889,0.08776,0.00181
nuoL1,nuoL,GlcNAc,1,2.405416667,0.088160001,0.002210001
nuoL1,nuoL,GlcNAc,1,2.590444444,0.08851,0.00256
nuoL1,nuoL,GlcNAc,1,2.775472222,0.08888,0.00293
nuoL1,nuoL,GlcNAc,1,2.960611111,0.08935,0.0034
nuoL1,nuoL,GlcNAc,1,3.145638889,0.089699998,0.003749999
nuoL1,nuoL,GlcNAc,1,3.330666667,0.09021,0.00426
nuoL1,nuoL,GlcNAc,1,3.515694444,0.09073,0.00478
nuoL1,nuoL,GlcNAc,1,3.700722222,0.09121,0.00526
nuoL1,nuoL,GlcNAc,1,3.885777778,0.092029998,0.006079999
nuoL1,nuoL,GlcNAc,1,4.070805556,0.092690001,0.006740001
nuoL1,nuoL,GlcNAc,1,4.255833333,0.093560001,0.007610001
nuoL1,nuoL,GlcNAc,1,4.440861111,0.0939,0.00795
nuoL1,nuoL,GlcNAc,1,4.625888889,0.09434,0.00839
nuoL1,nuoL,GlcNAc,1,4.810916667,0.094509999,0.00856
nuoL1,nuoL,GlcNAc,1,4.995944444,0.094930001,0.008980001
nuoL1,nuoL,GlcNAc,1,5.180972222,0.09533,0.00938
nuoL1,nuoL,GlcNAc,1,5.366,0.09613,0.01018
nuoL1,nuoL,GlcNAc,1,5.551055556,0.09561,0.00966
nuoL1,nuoL,GlcNAc,1,5.736277778,0.09537,0.00942
nuoL1,nuoL,GlcNAc,1,5.921305556,0.09639,0.01044
nuoL1,nuoL,GlcNAc,1,6.106333333,0.09611,0.010160001
nuoL1,nuoL,GlcNAc,1,6.291361111,0.096160001,0.010210001
nuoL1,nuoL,GlcNAc,1,6.476388889,0.095819999,0.009869999
nuoL1,nuoL,GlcNAc,1,6.661416667,0.09598,0.010030001
nuoL1,nuoL,GlcNAc,1,6.846472222,0.095550001,0.009600001
nuoL1,nuoL,GlcNAc,1,7.0315,0.09559,0.00964
nuoL1,nuoL,GlcNAc,1,7.216527778,0.095329999,0.009379999
nuoL1,nuoL,GlcNAc,1,7.401555556,0.095619999,0.009669999
nuoL1,nuoL,GlcNAc,1,7.586583333,0.09575,0.0098
nuoL1,nuoL,GlcNAc,1,7.771611111,0.096,0.01005
nuoL1,nuoL,GlcNAc,1,7.956638889,0.096179999,0.01023
nuoL1,nuoL,GlcNAc,1,8.141666667,0.09631,0.01036
nuoL1,nuoL,GlcNAc,1,8.326694444,0.09633,0.01038
nuoL1,nuoL,GlcNAc,1,8.51175,0.09645,0.0105
nuoL1,nuoL,GlcNAc,1,8.696777778,0.09661,0.01066
nuoL1,nuoL,GlcNAc,1,8.881805556,0.096829999,0.010879999
nuoL1,nuoL,GlcNAc,1,9.066833333,0.097019999,0.01107
nuoL1,nuoL,GlcNAc,1,9.251861111,0.097220001,0.011270001
nuoL1,nuoL,GlcNAc,1,9.436916667,0.09759,0.01164
nuoL1,nuoL,GlcNAc,1,9.621944444,0.09798,0.01203
nuoL1,nuoL,GlcNAc,1,9.806972222,0.09832,0.01237
nuoL1,nuoL,GlcNAc,1,9.992,0.098550001,0.012600001
nuoL1,nuoL,GlcNAc,1,10.17702778,0.098909999,0.01296
nuoL1,nuoL,GlcNAc,1,10.36205556,0.09922,0.01327
nuoL1,nuoL,GlcNAc,1,10.54708333,0.099389999,0.01344
nuoL1,nuoL,GlcNAc,1,10.73211111,0.099590001,0.013640001
nuoL1,nuoL,GlcNAc,1,10.91713889,0.099870001,0.013920001
nuoL1,nuoL,GlcNAc,1,11.10219444,0.10023,0.01428
nuoL1,nuoL,GlcNAc,1,11.28722222,0.1004,0.01445
nuoL1,nuoL,GlcNAc,1,11.47225,0.10059,0.01464
nuoL1,nuoL,GlcNAc,1,11.65727778,0.100910001,0.014960001
nuoL1,nuoL,GlcNAc,1,11.84230556,0.101099999,0.015149999
nuoL1,nuoL,GlcNAc,1,12.02733333,0.10138,0.01543
nuoL1,nuoL,GlcNAc,1,12.21236111,0.101539999,0.015589999
nuoL1,nuoL,GlcNAc,1,12.39738889,0.10189,0.01594
nuoL1,nuoL,GlcNAc,1,12.58241667,0.10208,0.01613
nuoL1,nuoL,GlcNAc,1,12.76747222,0.10237,0.01642
nuoL1,nuoL,GlcNAc,1,12.9525,0.10248,0.01653
nuoL1,nuoL,GlcNAc,1,13.13752778,0.10281,0.01686
nuoL1,nuoL,GlcNAc,1,13.32255556,0.103009999,0.017059999
nuoL1,nuoL,GlcNAc,1,13.50758333,0.103179999,0.01723
nuoL1,nuoL,GlcNAc,1,13.69261111,0.10344,0.01749
nuoL1,nuoL,GlcNAc,1,13.87763889,0.103689999,0.017739999
nuoL1,nuoL,GlcNAc,1,14.06277778,0.10395,0.018
nuoL1,nuoL,GlcNAc,1,14.24780556,0.104009999,0.018059999
nuoL1,nuoL,GlcNAc,1,14.43283333,0.10431,0.01836
nuoL1,nuoL,GlcNAc,1,14.61786111,0.10456,0.01861
nuoL1,nuoL,GlcNAc,1,14.80291667,0.104690001,0.018740001
nuoL1,nuoL,GlcNAc,1,14.98794444,0.10497,0.01902
nuoL1,nuoL,GlcNAc,1,15.17297222,0.10518,0.01923
nuoL1,nuoL,GlcNAc,1,15.358,0.105269998,0.019319998
nuoL1,nuoL,GlcNAc,1,15.54302778,0.1055,0.01955
nuoL1,nuoL,GlcNAc,1,15.72805556,0.105599999,0.01965
nuoL1,nuoL,GlcNAc,1,15.91308333,0.10586,0.01991
nuoL1,nuoL,GlcNAc,1,16.09811111,0.10618,0.02023
nuoL1,nuoL,GlcNAc,1,16.28313889,0.10638,0.02043
nuoL1,nuoL,GlcNAc,1,16.46819444,0.10662,0.02067
nuoL1,nuoL,GlcNAc,1,16.65322222,0.106600001,0.020650001
nuoL1,nuoL,GlcNAc,1,16.83825,0.106860001,0.020910001
nuoL1,nuoL,GlcNAc,1,17.02327778,0.107099999,0.02115
nuoL1,nuoL,GlcNAc,1,17.20830556,0.10727,0.02132
nuoL1,nuoL,GlcNAc,1,17.39333333,0.107459999,0.021509999
nuoL1,nuoL,GlcNAc,1,17.57836111,0.10755,0.0216
nuoL1,nuoL,GlcNAc,1,17.76338889,0.107810001,0.021860001
nuoL1,nuoL,GlcNAc,1,17.94844444,0.107939999,0.021989999
nuoL1,nuoL,GlcNAc,1,18.13347222,0.10817,0.02222
nuoL1,nuoL,GlcNAc,1,18.3185,0.108200001,0.022250001
nuoL1,nuoL,GlcNAc,1,18.50352778,0.1085,0.02255
nuoL1,nuoL,GlcNAc,1,18.68855556,0.10863,0.02268
nuoL1,nuoL,GlcNAc,1,18.87358333,0.10887,0.022920001
nuoL1,nuoL,GlcNAc,1,19.05861111,0.109,0.02305
nuoL1,nuoL,GlcNAc,1,19.24363889,0.10922,0.02327
nuoL1,nuoL,GlcNAc,1,19.42866667,0.10944,0.02349
nuoL1,nuoL,GlcNAc,1,19.61369444,0.10958,0.02363
nuoL1,nuoL,GlcNAc,1,19.79875,0.109730001,0.023780001
nuoL1,nuoL,GlcNAc,1,19.98377778,0.10997,0.024020001
nuoL1,nuoL,GlcNAc,1,20.16880556,0.11014,0.02419
nuoL1,nuoL,GlcNAc,1,20.35383333,0.11019,0.02424
nuoL1,nuoL,GlcNAc,1,20.53886111,0.110360001,0.024410001
nuoL1,nuoL,GlcNAc,1,20.72388889,0.11069,0.02474
nuoL1,nuoL,GlcNAc,1,20.90891667,0.11078,0.02483
nuoL1,nuoL,GlcNAc,1,21.09394444,0.11093,0.02498
nuoL1,nuoL,GlcNAc,1,21.27897222,0.11119,0.02524
nuoL1,nuoL,GlcNAc,1,21.46402778,0.111259999,0.025309999
nuoL1,nuoL,GlcNAc,1,21.64905556,0.111630001,0.025680001
nuoL1,nuoL,GlcNAc,1,21.83408333,0.11166,0.02571
nuoL1,nuoL,GlcNAc,1,22.01911111,0.111799999,0.025849999
nuoL1,nuoL,GlcNAc,1,22.20413889,0.11214,0.02619
nuoL1,nuoL,GlcNAc,1,22.38916667,0.112229999,0.026279999
nuoL1,nuoL,GlcNAc,1,22.57419444,0.11241,0.02646
nuoL1,nuoL,GlcNAc,1,22.75922222,0.1126,0.02665
nuoL1,nuoL,GlcNAc,1,22.94427778,0.11296,0.02701
nuoL1,nuoL,GlcNAc,1,23.12930556,0.11307,0.02712
nuoL1,nuoL,GlcNAc,1,23.31433333,0.113209999,0.02726
nuoL1,nuoL,GlcNAc,1,23.49936111,0.113459999,0.027509999
nuoL1,nuoL,GlcNAc,1,23.68438889,0.113589999,0.027639999
nuoL1,nuoL,GlcNAc,1,23.86941667,0.113739999,0.02779
nuoL1,nuoL,GlcNAc,1,24.05444444,0.11402,0.028070001
nuoL1,nuoL,GlcNAc,1,24.23947222,0.114229999,0.02828
nuoL1,nuoL,GlcNAc,1,24.4245,0.114350001,0.028400001
nuoL1,nuoL,GlcNAc,1,24.60955556,0.11464,0.028690001
nuoL1,nuoL,GlcNAc,1,24.79458333,0.114789999,0.028839999
nuoL1,nuoL,GlcNAc,1,24.97961111,0.114929999,0.02898
nuoL1,nuoL,GlcNAc,1,25.16475,0.11516,0.02921
nuoL1,nuoL,GlcNAc,1,25.34977778,0.11542,0.02947
nuoL1,nuoL,GlcNAc,1,25.53480556,0.115780003,0.029830003
nuoL1,nuoL,GlcNAc,1,25.71983333,0.11591,0.029960001
nuoL1,nuoL,GlcNAc,1,25.90486111,0.116140001,0.030190001
nuoL1,nuoL,GlcNAc,1,26.08988889,0.116210001,0.030260001
nuoL1,nuoL,GlcNAc,1,26.27491667,0.11651,0.03056
nuoL1,nuoL,GlcNAc,1,26.45994444,0.116710001,0.030760001
nuoL1,nuoL,GlcNAc,1,26.64497222,0.11684,0.030890001
nuoL1,nuoL,GlcNAc,1,26.83,0.117169999,0.031219999
nuoL1,nuoL,GlcNAc,1,27.01502778,0.117329999,0.031379999
nuoL1,nuoL,GlcNAc,1,27.20005556,0.11755,0.0316
nuoL1,nuoL,GlcNAc,1,27.38508333,0.117799999,0.031849999
nuoL1,nuoL,GlcNAc,1,27.57011111,0.117959999,0.032009999
nuoL1,nuoL,GlcNAc,1,27.75513889,0.11821,0.03226
nuoL1,nuoL,GlcNAc,1,27.94016667,0.11855,0.032600001
nuoL1,nuoL,GlcNAc,1,28.12519444,0.118829999,0.032879999
nuoL1,nuoL,GlcNAc,1,28.31022222,0.11895,0.033
nuoL1,nuoL,GlcNAc,1,28.49525,0.119050001,0.033100001
nuoL1,nuoL,GlcNAc,1,28.68027778,0.119359999,0.033409999
nuoL1,nuoL,GlcNAc,1,28.86530556,0.119479998,0.033529998
nuoL1,nuoL,GlcNAc,1,29.05033333,0.119889999,0.033939999
nuoL1,nuoL,GlcNAc,1,29.23536111,0.11997,0.03402
nuoL1,nuoL,GlcNAc,1,29.42038889,0.120079999,0.034129999
nuoL1,nuoL,GlcNAc,1,29.60541667,0.120349999,0.034399999
nuoL1,nuoL,GlcNAc,1,29.79044444,0.12058,0.034630001
nuoL1,nuoL,GlcNAc,1,29.97547222,0.120879999,0.034929999
nuoL1,nuoL,GlcNAc,1,30.1605,0.12101,0.03506
nuoL1,nuoL,GlcNAc,1,30.34552778,0.121320001,0.035370001
nuoL1,nuoL,GlcNAc,1,30.53055556,0.12139,0.03544
nuoL1,nuoL,GlcNAc,1,30.71558333,0.12159,0.03564
nuoL1,nuoL,GlcNAc,1,30.90061111,0.121919999,0.035969999
nuoL1,nuoL,GlcNAc,1,31.08563889,0.122020001,0.036070001
nuoL1,nuoL,GlcNAc,1,31.27066667,0.12221,0.03626
nuoL1,nuoL,GlcNAc,1,31.45569444,0.122489999,0.036539999
nuoL1,nuoL,GlcNAc,1,31.64072222,0.122730002,0.036780002
nuoL1,nuoL,GlcNAc,1,31.82575,0.122999998,0.037049998
nuoL1,nuoL,GlcNAc,1,32.01077778,0.12317,0.03722
nuoL1,nuoL,GlcNAc,1,32.19580556,0.12343,0.03748
nuoL1,nuoL,GlcNAc,1,32.38083333,0.12347,0.03752
nuoL1,nuoL,GlcNAc,1,32.56586111,0.123739998,0.037789998
nuoL1,nuoL,GlcNAc,1,32.75088889,0.12385,0.0379
nuoL1,nuoL,GlcNAc,1,32.93591667,0.124009997,0.038059998
nuoL1,nuoL,GlcNAc,1,33.12094444,0.124310002,0.038360002
nuoL1,nuoL,GlcNAc,1,33.30597222,0.12456,0.03861
nuoL1,nuoL,GlcNAc,1,33.491,0.124689998,0.038739998
nuoL1,nuoL,GlcNAc,1,33.67602778,0.125020001,0.039070001
nuoL1,nuoL,GlcNAc,1,33.86105556,0.125180002,0.039230002
nuoL1,nuoL,GlcNAc,1,34.04608333,0.125409999,0.03946
nuoL1,nuoL,GlcNAc,1,34.23111111,0.12547,0.03952
nuoL1,nuoL,GlcNAc,1,34.41613889,0.125689999,0.039739999
nuoL1,nuoL,GlcNAc,1,34.60116667,0.125849999,0.0399
nuoL1,nuoL,GlcNAc,1,34.78619444,0.12604,0.04009
nuoL1,nuoL,GlcNAc,1,34.97122222,0.126269999,0.040319999
nuoL1,nuoL,GlcNAc,1,35.15625,0.126600001,0.040650001
nuoL1,nuoL,GlcNAc,1,35.34127778,0.126690001,0.040740001
nuoL1,nuoL,GlcNAc,1,35.52630556,0.126929999,0.040979999
nuoL1,nuoL,GlcNAc,1,35.71133333,0.12727,0.04132
nuoL1,nuoL,GlcNAc,1,35.89636111,0.12726,0.04131
nuoL1,nuoL,GlcNAc,1,36.08138889,0.127500001,0.041550001
nuoL1,nuoL,GlcNAc,1,36.26641667,0.127720001,0.041770001
nuoL1,nuoL,GlcNAc,1,36.45144444,0.127960001,0.042010001
nuoL1,nuoL,GlcNAc,1,36.63647222,0.128079999,0.042129999
nuoL1,nuoL,GlcNAc,1,36.8215,0.12828,0.04233
nuoL1,nuoL,GlcNAc,1,37.00652778,0.128739998,0.042789998
nuoL1,nuoL,GlcNAc,1,37.19155556,0.12869,0.04274
nuoL1,nuoL,GlcNAc,1,37.37658333,0.12889,0.04294
nuoL1,nuoL,GlcNAc,1,37.56161111,0.129089997,0.043139997
nuoL1,nuoL,GlcNAc,1,37.74663889,0.12928,0.04333
nuoL1,nuoL,GlcNAc,1,37.93166667,0.129720002,0.043770003
nuoL1,nuoL,GlcNAc,1,38.11669444,0.129580002,0.043630002
nuoL1,nuoL,GlcNAc,1,38.30172222,0.129929999,0.043979999
nuoL1,nuoL,GlcNAc,1,38.48675,0.130100001,0.044150001
nuoL1,nuoL,GlcNAc,1,38.67177778,0.130059998,0.044109999
nuoL1,nuoL,GlcNAc,1,38.85680556,0.13048,0.044530001
nuoL1,nuoL,GlcNAc,1,39.04183333,0.130839998,0.044889998
nuoL1,nuoL,GlcNAc,1,39.22686111,0.130849999,0.044899999
nuoL1,nuoL,GlcNAc,1,39.41188889,0.131029999,0.045079999
nuoL1,nuoL,GlcNAc,1,39.59691667,0.131309999,0.045359999
nuoL1,nuoL,GlcNAc,1,39.78194444,0.13144,0.04549
nuoL1,nuoL,GlcNAc,1,39.96697222,0.131659999,0.045709999
nuoL1,nuoL,GlcNAc,1,40.152,0.132220001,0.046270001
nuoL1,nuoL,GlcNAc,1,40.33702778,0.13262,0.04667
nuoL1,nuoL,GlcNAc,1,40.52205556,0.132649999,0.046699999
nuoL1,nuoL,GlcNAc,1,40.70708333,0.133090001,0.047140001
nuoL1,nuoL,GlcNAc,1,40.89211111,0.133050002,0.047100002
nuoL1,nuoL,GlcNAc,1,41.07713889,0.133449999,0.047499999
nuoL1,nuoL,GlcNAc,1,41.26216667,0.133450001,0.047500001
nuoL1,nuoL,GlcNAc,1,41.44719444,0.133750003,0.047800003
nuoL1,nuoL,GlcNAc,1,41.63222222,0.134030001,0.048080001
nuoL1,nuoL,GlcNAc,1,41.81725,0.13427,0.04832
nuoL1,nuoL,GlcNAc,1,42.00227778,0.134299999,0.04835
nuoL1,nuoL,GlcNAc,1,42.18730556,0.134490001,0.048540001
nuoL1,nuoL,GlcNAc,1,42.37233333,0.134730002,0.048780002
nuoL1,nuoL,GlcNAc,1,42.55736111,0.13484,0.048890001
nuoL1,nuoL,GlcNAc,1,42.74238889,0.1351,0.049150001
nuoL1,nuoL,GlcNAc,1,42.92741667,0.13519,0.04924
nuoL1,nuoL,GlcNAc,1,43.11244444,0.135450001,0.049500001
nuoL1,nuoL,GlcNAc,1,43.29747222,0.135699999,0.049749999
nuoL1,nuoL,GlcNAc,1,43.4825,0.13581,0.04986
nuoL1,nuoL,GlcNAc,1,43.66752778,0.135980001,0.050030001
nuoL1,nuoL,GlcNAc,1,43.85255556,0.136249997,0.050299997
nuoL1,nuoL,GlcNAc,1,44.03758333,0.136379999,0.050429999
nuoL1,nuoL,GlcNAc,1,44.22261111,0.136619999,0.050669999
nuoL1,nuoL,GlcNAc,1,44.40763889,0.13673,0.050780001
nuoL1,nuoL,GlcNAc,1,44.59266667,0.136929999,0.050979999
nuoL1,nuoL,GlcNAc,1,44.77769444,0.137040001,0.051090001
nuoL1,nuoL,GlcNAc,1,44.96272222,0.137280001,0.051330001
nuoL1,nuoL,GlcNAc,1,45.14775,0.137370001,0.051420001
nuoL1,nuoL,GlcNAc,1,45.33277778,0.137719999,0.051769999
nuoL1,nuoL,GlcNAc,1,45.51780556,0.13788,0.051930001
nuoL1,nuoL,GlcNAc,1,45.70283333,0.137930001,0.051980001
nuoL1,nuoL,GlcNAc,1,45.88786111,0.138169999,0.05222
nuoL1,nuoL,GlcNAc,1,46.07288889,0.138280001,0.052330001
nuoL1,nuoL,GlcNAc,1,46.25791667,0.138490002,0.052540002
nuoL1,nuoL,GlcNAc,1,46.44294444,0.138789999,0.05284
nuoL1,nuoL,GlcNAc,1,46.62797222,0.1388,0.05285
nuoL1,nuoL,GlcNAc,1,46.813,0.139030001,0.053080001
nuoL1,nuoL,GlcNAc,1,46.99802778,0.139179999,0.053229999
nuoL1,nuoL,GlcNAc,1,47.18305556,0.139400001,0.053450001
nuoL1,nuoL,GlcNAc,1,47.36808333,0.139459999,0.053509999
nuoL1,nuoL,GlcNAc,1,47.55311111,0.139529997,0.053579997
nuoL1,nuoL,GlcNAc,1,47.73813889,0.139830001,0.053880001
nuoL1,nuoL,GlcNAc,1,47.92316667,0.14007,0.05412
nuoL1,nuoL,GlcNAc,1,48.10819444,0.140189998,0.054239998
nuoL2,nuoL,GlcNAc,2,0,0.08576,0
nuoL2,nuoL,GlcNAc,2,0.185027778,0.08575,-9.99942E-06
nuoL2,nuoL,GlcNAc,2,0.370083333,0.0859,0.000140001
nuoL2,nuoL,GlcNAc,2,0.555111111,0.085879999,0.00012
nuoL2,nuoL,GlcNAc,2,0.740138889,0.0859,0.000140001
nuoL2,nuoL,GlcNAc,2,0.925166667,0.086039999,0.00028
nuoL2,nuoL,GlcNAc,2,1.110194444,0.08615,0.000390001
nuoL2,nuoL,GlcNAc,2,1.295222222,0.08633,0.00057
nuoL2,nuoL,GlcNAc,2,1.48025,0.086519998,0.000759999
nuoL2,nuoL,GlcNAc,2,1.665277778,0.08681,0.001050001
nuoL2,nuoL,GlcNAc,2,1.850333333,0.087110001,0.001350001
nuoL2,nuoL,GlcNAc,2,2.035361111,0.087540001,0.001780001
nuoL2,nuoL,GlcNAc,2,2.220388889,0.087840001,0.002080002
nuoL2,nuoL,GlcNAc,2,2.405416667,0.08813,0.002370001
nuoL2,nuoL,GlcNAc,2,2.590444444,0.088590001,0.002830001
nuoL2,nuoL,GlcNAc,2,2.775472222,0.088900001,0.003140001
nuoL2,nuoL,GlcNAc,2,2.960611111,0.089420001,0.003660002
nuoL2,nuoL,GlcNAc,2,3.145638889,0.08976,0.004
nuoL2,nuoL,GlcNAc,2,3.330666667,0.0903,0.004540001
nuoL2,nuoL,GlcNAc,2,3.515694444,0.090869999,0.005109999
nuoL2,nuoL,GlcNAc,2,3.700722222,0.09143,0.005670001
nuoL2,nuoL,GlcNAc,2,3.885777778,0.0923,0.00654
nuoL2,nuoL,GlcNAc,2,4.070805556,0.09292,0.007160001
nuoL2,nuoL,GlcNAc,2,4.255833333,0.09389,0.008130001
nuoL2,nuoL,GlcNAc,2,4.440861111,0.094219999,0.008459999
nuoL2,nuoL,GlcNAc,2,4.625888889,0.094579999,0.00882
nuoL2,nuoL,GlcNAc,2,4.810916667,0.094840001,0.009080001
nuoL2,nuoL,GlcNAc,2,4.995944444,0.09525,0.00949
nuoL2,nuoL,GlcNAc,2,5.180972222,0.09597,0.01021
nuoL2,nuoL,GlcNAc,2,5.366,0.09656,0.0108
