wellID,replicate,media ,strain,timeTidy,data
border,1,N-Acetyl-D-Glucosamine,blank,38.12069444,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,38.298,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,38.47530556,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,38.65261111,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,38.82991667,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,39.00722222,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,39.18452778,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,39.36183333,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,39.53913889,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,39.71644444,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,39.89375,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,40.07105556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,40.24836111,0.086599998
border,1,N-Acetyl-D-Glucosamine,blank,40.42566667,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,40.60297222,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,40.78027778,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,40.95758333,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,41.13488889,0.0867
border,1,N-Acetyl-D-Glucosamine,blank,41.31219444,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,41.4895,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,41.66680556,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,41.84411111,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,42.02141667,0.086300001
border,1,N-Acetyl-D-Glucosamine,blank,42.19872222,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,42.37602778,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,42.55333333,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,42.73063889,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,42.90794444,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,43.08525,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,43.26255556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,43.43986111,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,43.61716667,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,43.79447222,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,43.97177778,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,44.14908333,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,44.32638889,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,44.50369444,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,44.681,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,44.85830556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,45.03561111,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,45.21291667,0.086300001
border,1,N-Acetyl-D-Glucosamine,blank,45.39022222,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,45.56752778,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,45.74483333,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,45.92213889,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,46.09944444,0.086300001
border,1,N-Acetyl-D-Glucosamine,blank,46.27675,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,46.45405556,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,46.63136111,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,46.80866667,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,46.98597222,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,47.16327778,0.086499996
border,1,N-Acetyl-D-Glucosamine,blank,47.34058333,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,47.51788889,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,47.69519444,0.086499996
border,1,N-Acetyl-D-Glucosamine,blank,47.8725,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,48.04980556,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,0,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,0.177305556,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,0.354611111,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,0.531916667,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,0.709222222,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,0.886527778,0.0854
border,2,N-Acetyl-D-Glucosamine,blank,1.063833333,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,1.241138889,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,1.418444444,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,1.59575,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,1.773055556,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,1.950361111,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,2.127666667,0.085000001
border,2,N-Acetyl-D-Glucosamine,blank,2.304972222,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,2.482277778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,2.659583333,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,2.836888889,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,3.014194444,0.0854
border,2,N-Acetyl-D-Glucosamine,blank,3.1915,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,3.368805556,0.086000003
border,2,N-Acetyl-D-Glucosamine,blank,3.546111111,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,3.723416667,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,3.900722222,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,4.078027778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,4.255333333,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,4.432638889,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,4.609944444,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,4.78725,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,4.964555556,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,5.141861111,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,5.319166667,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,5.496472222,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,5.673777778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,5.851083333,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,6.028388889,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,6.205694444,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,6.383,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,6.560305556,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,6.737611111,0.0854
border,2,N-Acetyl-D-Glucosamine,blank,6.914916667,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,7.092222222,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,7.269527778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,7.446833333,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,7.624138889,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,7.801444444,0.085299999
border,2,N-Acetyl-D-Glucosamine,blank,7.97875,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,8.156055556,0.085900001
border,2,N-Acetyl-D-Glucosamine,blank,8.333361111,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,8.510666667,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,8.687972222,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,8.865277778,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,9.042583333,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,9.219888889,0.085299999
border,2,N-Acetyl-D-Glucosamine,blank,9.397194444,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,9.5745,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,9.751805556,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,9.929111111,0.085299999
border,2,N-Acetyl-D-Glucosamine,blank,10.10641667,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,10.28372222,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,10.46102778,0.0854
border,2,N-Acetyl-D-Glucosamine,blank,10.63833333,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,10.81563889,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,10.99294444,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,11.17025,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,11.34755556,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,11.52486111,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,11.70216667,0.0854
border,2,N-Acetyl-D-Glucosamine,blank,11.87947222,0.085699998
border,2,N-Acetyl-D-Glucosamine,blank,12.05677778,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,12.23408333,0.0858
border,2,N-Acetyl-D-Glucosamine,blank,12.41138889,0.085500002
border,2,N-Acetyl-D-Glucosamine,blank,12.58869444,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,12.766,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,12.94330556,0.085600004
border,2,N-Acetyl-D-Glucosamine,blank,13.12061111,0.085699998
